Date,Strategy,Window,Rolling_CAGR_Diff_vs_Equal_Weight
2025-07-31,Signal-Aware HRP Lite,1Y,-0.1866339961608765
2025-08-01,Signal-Aware HRP Lite,1Y,-0.1755163839938494
2025-08-04,Signal-Aware HRP Lite,1Y,-0.1817255612525357
2025-08-05,Signal-Aware HRP Lite,1Y,-0.17579338867352057
2025-08-06,Signal-Aware HRP Lite,1Y,-0.17101271939567653
2025-08-07,Signal-Aware HRP Lite,1Y,-0.18239873616517466
2025-08-08,Signal-Aware HRP Lite,1Y,-0.1784610197862675
2025-08-11,Signal-Aware HRP Lite,1Y,-0.17950967441744692
2025-08-12,Signal-Aware HRP Lite,1Y,-0.18026371393701357
2025-08-13,Signal-Aware HRP Lite,1Y,-0.19558520175570782
2025-08-14,Signal-Aware HRP Lite,1Y,-0.19873097317267518
2025-08-15,Signal-Aware HRP Lite,1Y,-0.20110375141636716
2025-08-18,Signal-Aware HRP Lite,1Y,-0.19741275407197456
2025-08-19,Signal-Aware HRP Lite,1Y,-0.18723369514216093
2025-08-20,Signal-Aware HRP Lite,1Y,-0.19647549014162125
2025-08-21,Signal-Aware HRP Lite,1Y,-0.20227439756006804
2025-08-22,Signal-Aware HRP Lite,1Y,-0.22172812719274848
2025-08-25,Signal-Aware HRP Lite,1Y,-0.20632388868162854
2025-08-26,Signal-Aware HRP Lite,1Y,-0.22256331738126867
2025-08-27,Signal-Aware HRP Lite,1Y,-0.2093037870006278
2025-08-28,Signal-Aware HRP Lite,1Y,-0.21133986397696325
2025-08-29,Signal-Aware HRP Lite,1Y,-0.20291755062799055
2025-09-01,Signal-Aware HRP Lite,1Y,-0.19234778983176892
2025-09-02,Signal-Aware HRP Lite,1Y,-0.19066929207146543
2025-09-03,Signal-Aware HRP Lite,1Y,-0.19502659051577464
2025-09-04,Signal-Aware HRP Lite,1Y,-0.1889457450254477
2025-09-05,Signal-Aware HRP Lite,1Y,-0.18880003738308293
2025-09-08,Signal-Aware HRP Lite,1Y,-0.1863709768226558
2025-09-09,Signal-Aware HRP Lite,1Y,-0.18458587293734174
2025-09-10,Signal-Aware HRP Lite,1Y,-0.18108759759016935
2025-09-11,Signal-Aware HRP Lite,1Y,-0.178816576476313
2025-09-12,Signal-Aware HRP Lite,1Y,-0.18760996566825883
2025-09-15,Signal-Aware HRP Lite,1Y,-0.17704676945283815
2025-09-16,Signal-Aware HRP Lite,1Y,-0.17803557971607575
2025-09-17,Signal-Aware HRP Lite,1Y,-0.18790592784078108
2025-09-18,Signal-Aware HRP Lite,1Y,-0.19351142200130078
2025-09-19,Signal-Aware HRP Lite,1Y,-0.19155437747645965
2025-09-22,Signal-Aware HRP Lite,1Y,-0.1868400131053516
2025-09-23,Signal-Aware HRP Lite,1Y,-0.1821401966611751
2025-09-24,Signal-Aware HRP Lite,1Y,-0.18525277913888671
2025-09-25,Signal-Aware HRP Lite,1Y,-0.18058978060341402
2025-09-26,Signal-Aware HRP Lite,1Y,-0.1905088090082645
2025-09-29,Signal-Aware HRP Lite,1Y,-0.1968894331577551
2025-09-30,Signal-Aware HRP Lite,1Y,-0.1909395364796862
2025-10-01,Signal-Aware HRP Lite,1Y,-0.19456122645449603
2025-10-02,Signal-Aware HRP Lite,1Y,-0.20338290501765366
2025-10-03,Signal-Aware HRP Lite,1Y,-0.20834424928111983
2025-10-06,Signal-Aware HRP Lite,1Y,-0.21611948855476082
2025-10-07,Signal-Aware HRP Lite,1Y,-0.20647897752771383
2025-10-08,Signal-Aware HRP Lite,1Y,-0.2088578364280318
2025-10-09,Signal-Aware HRP Lite,1Y,-0.19956358714340294
2025-10-10,Signal-Aware HRP Lite,1Y,-0.1703486879660292
2025-10-13,Signal-Aware HRP Lite,1Y,-0.18954197512184345
2025-10-14,Signal-Aware HRP Lite,1Y,-0.18951339549056323
2025-10-15,Signal-Aware HRP Lite,1Y,-0.18138035258761676
2025-10-16,Signal-Aware HRP Lite,1Y,-0.1717710592995756
2025-10-17,Signal-Aware HRP Lite,1Y,-0.16985698557196072
2025-10-20,Signal-Aware HRP Lite,1Y,-0.19248889150662163
2025-10-21,Signal-Aware HRP Lite,1Y,-0.18312449245852958
2025-10-22,Signal-Aware HRP Lite,1Y,-0.187762143053122
2025-10-23,Signal-Aware HRP Lite,1Y,-0.19007987553143058
2025-10-24,Signal-Aware HRP Lite,1Y,-0.18119898649514532
2025-10-27,Signal-Aware HRP Lite,1Y,-0.17732165615713114
2025-10-28,Signal-Aware HRP Lite,1Y,-0.16962814079677946
2025-10-29,Signal-Aware HRP Lite,1Y,-0.13495081506729867
2025-10-30,Signal-Aware HRP Lite,1Y,-0.1355694606888853
2025-10-31,Signal-Aware HRP Lite,1Y,-0.1392493931558243
2025-11-03,Signal-Aware HRP Lite,1Y,-0.1314745470186205
2025-11-04,Signal-Aware HRP Lite,1Y,-0.11159389606108405
2025-11-05,Signal-Aware HRP Lite,1Y,-0.10032145478646459
2025-11-06,Signal-Aware HRP Lite,1Y,-0.09633063151003429
2025-11-07,Signal-Aware HRP Lite,1Y,-0.09872795745973684
2025-11-10,Signal-Aware HRP Lite,1Y,-0.09501929432610945
2025-11-11,Signal-Aware HRP Lite,1Y,-0.0758049252357682
2025-11-12,Signal-Aware HRP Lite,1Y,-0.08347911232388983
2025-11-13,Signal-Aware HRP Lite,1Y,-0.07962322800296406
2025-11-14,Signal-Aware HRP Lite,1Y,-0.0668850787986719
2025-11-17,Signal-Aware HRP Lite,1Y,-0.057217041500679855
2025-11-18,Signal-Aware HRP Lite,1Y,-0.04678070318793259
2025-11-19,Signal-Aware HRP Lite,1Y,-0.01035810094641021
2025-11-20,Signal-Aware HRP Lite,1Y,-0.005459925169338353
2025-11-21,Signal-Aware HRP Lite,1Y,-0.008605200180596295
2025-11-24,Signal-Aware HRP Lite,1Y,-0.018723758474830765
2025-11-25,Signal-Aware HRP Lite,1Y,-0.009836195630095412
2025-11-26,Signal-Aware HRP Lite,1Y,-0.030671144921374793
2025-11-27,Signal-Aware HRP Lite,1Y,-0.027248103739892393
2025-11-28,Signal-Aware HRP Lite,1Y,-0.02179854039118423
2025-12-01,Signal-Aware HRP Lite,1Y,-0.01754545272644381
2025-12-02,Signal-Aware HRP Lite,1Y,-0.019849293239357246
2025-12-03,Signal-Aware HRP Lite,1Y,-0.024239160143256333
2025-12-04,Signal-Aware HRP Lite,1Y,-0.02029484017925176
2025-12-05,Signal-Aware HRP Lite,1Y,-0.038288206394403224
2025-12-08,Signal-Aware HRP Lite,1Y,-0.04256531786345996
2025-12-09,Signal-Aware HRP Lite,1Y,-0.03908422894842456
2025-12-10,Signal-Aware HRP Lite,1Y,-0.04021205353960444
2025-12-11,Signal-Aware HRP Lite,1Y,-0.03175635390341891
2025-12-12,Signal-Aware HRP Lite,1Y,-0.029327614972992633
2025-12-15,Signal-Aware HRP Lite,1Y,-0.037320005640583576
2025-12-16,Signal-Aware HRP Lite,1Y,-0.03587899680522977
2025-12-17,Signal-Aware HRP Lite,1Y,-0.03748317344569352
2025-12-18,Signal-Aware HRP Lite,1Y,-0.03605163003970491
2025-12-19,Signal-Aware HRP Lite,1Y,-0.03083214748276797
2025-12-22,Signal-Aware HRP Lite,1Y,-0.027401824570805644
2025-12-23,Signal-Aware HRP Lite,1Y,-0.02466235337400846
2025-12-24,Signal-Aware HRP Lite,1Y,-0.018859441499919694
2025-12-25,Signal-Aware HRP Lite,1Y,-0.03205319595019973
2025-12-26,Signal-Aware HRP Lite,1Y,-0.0360384827261131
2025-12-29,Signal-Aware HRP Lite,1Y,-0.03639315183229308
2025-12-30,Signal-Aware HRP Lite,1Y,-0.03246034588580349
2025-12-31,Signal-Aware HRP Lite,1Y,-0.019212480154469525
2026-01-01,Signal-Aware HRP Lite,1Y,-0.011627061628568747
2026-01-02,Signal-Aware HRP Lite,1Y,0.00523468694305218
2026-01-05,Signal-Aware HRP Lite,1Y,-0.0023162253401776134
2026-01-06,Signal-Aware HRP Lite,1Y,-0.0022856849388208644
2026-01-07,Signal-Aware HRP Lite,1Y,-0.008879387604844524
2026-01-08,Signal-Aware HRP Lite,1Y,-0.004741580404390433
2026-01-09,Signal-Aware HRP Lite,1Y,-0.0046144839984629815
2026-01-12,Signal-Aware HRP Lite,1Y,-0.011585941840313252
2026-01-13,Signal-Aware HRP Lite,1Y,-0.01928469338117411
2026-01-14,Signal-Aware HRP Lite,1Y,-0.029976862500376678
2026-01-15,Signal-Aware HRP Lite,1Y,-0.0292458233844215
2026-01-16,Signal-Aware HRP Lite,1Y,-0.02362314583474423
2026-01-19,Signal-Aware HRP Lite,1Y,-0.01562965910434211
2026-01-20,Signal-Aware HRP Lite,1Y,-0.02275026769769295
2026-01-21,Signal-Aware HRP Lite,1Y,-0.04801407901412791
2026-01-22,Signal-Aware HRP Lite,1Y,-0.061531048734224214
2026-01-23,Signal-Aware HRP Lite,1Y,-0.07331038694288061
2026-01-26,Signal-Aware HRP Lite,1Y,-0.07862051712642093
2026-01-27,Signal-Aware HRP Lite,1Y,-0.08391312983657939
2026-01-28,Signal-Aware HRP Lite,1Y,-0.07864279882237546
2026-01-29,Signal-Aware HRP Lite,1Y,-0.07023650171896167
2026-01-30,Signal-Aware HRP Lite,1Y,-0.05019864958918907
2026-02-02,Signal-Aware HRP Lite,1Y,-0.02845019108755098
2026-02-03,Signal-Aware HRP Lite,1Y,-0.028126048869608455
2026-02-04,Signal-Aware HRP Lite,1Y,-0.02491000293217782
2026-02-05,Signal-Aware HRP Lite,1Y,3.401768173638686e-05
2026-02-06,Signal-Aware HRP Lite,1Y,-0.014111244176199023
2026-02-09,Signal-Aware HRP Lite,1Y,-0.012637896214843458
2026-02-10,Signal-Aware HRP Lite,1Y,-0.015445718666766917
2026-02-11,Signal-Aware HRP Lite,1Y,-0.028079760900275197
2026-02-12,Signal-Aware HRP Lite,1Y,-0.022388932084663082
2026-02-13,Signal-Aware HRP Lite,1Y,-0.033161226334567306
2026-02-16,Signal-Aware HRP Lite,1Y,-0.037888065017351646
2026-02-17,Signal-Aware HRP Lite,1Y,-0.03778302126274857
2026-02-18,Signal-Aware HRP Lite,1Y,-0.029516775723311683
2026-02-19,Signal-Aware HRP Lite,1Y,-0.02353268316757906
2026-02-20,Signal-Aware HRP Lite,1Y,-0.02141273705801705
2026-02-23,Signal-Aware HRP Lite,1Y,-0.018919579271019726
2026-02-24,Signal-Aware HRP Lite,1Y,-0.02328254971336441
2026-02-25,Signal-Aware HRP Lite,1Y,-0.05432980121448816
2026-02-26,Signal-Aware HRP Lite,1Y,-0.044516402438141034
2026-02-27,Signal-Aware HRP Lite,1Y,-0.0422887383531767
2026-03-02,Signal-Aware HRP Lite,1Y,-0.04977337306102436
2026-03-03,Signal-Aware HRP Lite,1Y,-0.03324307649424463
2026-03-04,Signal-Aware HRP Lite,1Y,-0.03734896899058526
2026-03-05,Signal-Aware HRP Lite,1Y,-0.03616736666329001
2026-03-06,Signal-Aware HRP Lite,1Y,-0.029873844532617877
2026-03-09,Signal-Aware HRP Lite,1Y,-0.034486185664516666
2026-03-10,Signal-Aware HRP Lite,1Y,-0.0408120634766318
2026-03-11,Signal-Aware HRP Lite,1Y,-0.03776310171822361
2026-03-12,Signal-Aware HRP Lite,1Y,-0.03923770700565177
2026-03-13,Signal-Aware HRP Lite,1Y,-0.04058902409894549
2026-03-16,Signal-Aware HRP Lite,1Y,-0.048093787780208785
2026-03-17,Signal-Aware HRP Lite,1Y,-0.054282034293891
2026-03-18,Signal-Aware HRP Lite,1Y,-0.04985415129769444
2026-03-19,Signal-Aware HRP Lite,1Y,-0.04316411816493049
2026-03-20,Signal-Aware HRP Lite,1Y,-0.04321274990746682
2026-03-23,Signal-Aware HRP Lite,1Y,-0.04857232628264452
2026-03-24,Signal-Aware HRP Lite,1Y,-0.0668603216049879
2026-03-25,Signal-Aware HRP Lite,1Y,-0.08822018435599199
2026-03-26,Signal-Aware HRP Lite,1Y,-0.08934986391782251
2026-03-27,Signal-Aware HRP Lite,1Y,-0.05907497804859796
2026-03-30,Signal-Aware HRP Lite,1Y,-0.06788276544465877
2026-03-31,Signal-Aware HRP Lite,1Y,-0.06500170281048501
2026-04-01,Signal-Aware HRP Lite,1Y,-0.06244298144175242
2026-04-02,Signal-Aware HRP Lite,1Y,-0.06519785636694397
2026-04-03,Signal-Aware HRP Lite,1Y,-0.06756603722627563
2026-04-06,Signal-Aware HRP Lite,1Y,-0.06843143477071423
2026-04-07,Signal-Aware HRP Lite,1Y,-0.07303759789691644
2026-04-08,Signal-Aware HRP Lite,1Y,-0.07229599052864577
2026-04-09,Signal-Aware HRP Lite,1Y,-0.06290907028153736
2026-04-10,Signal-Aware HRP Lite,1Y,-0.06177252627600627
2026-04-13,Signal-Aware HRP Lite,1Y,-0.06404515246979003
2026-04-14,Signal-Aware HRP Lite,1Y,-0.06371482966255093
2026-04-15,Signal-Aware HRP Lite,1Y,-0.06252942266808081
2026-04-16,Signal-Aware HRP Lite,1Y,-0.06942608883066925
2026-04-17,Signal-Aware HRP Lite,1Y,-0.07395364663754944
2026-04-20,Signal-Aware HRP Lite,1Y,-0.06710858927148644
2026-04-21,Signal-Aware HRP Lite,1Y,-0.06163520808044476
2026-04-22,Signal-Aware HRP Lite,1Y,-0.06879735100073825
2026-04-23,Signal-Aware HRP Lite,1Y,-0.06660441105130488
2026-04-24,Signal-Aware HRP Lite,1Y,-0.06678033519017124
2026-04-27,Signal-Aware HRP Lite,1Y,-0.04685280494772215
2026-04-28,Signal-Aware HRP Lite,1Y,-0.036460600382820285
2026-04-29,Signal-Aware HRP Lite,1Y,-0.022395472849448206
2026-04-30,Signal-Aware HRP Lite,1Y,-0.02388276554736679
2026-05-01,Signal-Aware HRP Lite,1Y,-0.029794840863657024
2026-05-04,Signal-Aware HRP Lite,1Y,-0.03483853574296192
2026-05-05,Signal-Aware HRP Lite,1Y,-0.03755262000418713
2026-05-06,Signal-Aware HRP Lite,1Y,-0.04415355101944707
2026-05-07,Signal-Aware HRP Lite,1Y,-0.03866391037878136
2026-05-08,Signal-Aware HRP Lite,1Y,-0.04214358328977008
2026-05-11,Signal-Aware HRP Lite,1Y,-0.05058868747487244
2026-05-12,Signal-Aware HRP Lite,1Y,-0.05475677493440578
2026-05-13,Signal-Aware HRP Lite,1Y,-0.05219078406551825
2026-05-14,Signal-Aware HRP Lite,1Y,-0.04846999208480662
2026-05-15,Signal-Aware HRP Lite,1Y,-0.043164633525525575
2026-05-18,Signal-Aware HRP Lite,1Y,-0.042324243226915303
2026-05-19,Signal-Aware HRP Lite,1Y,-0.04713957397091084
2026-05-20,Signal-Aware HRP Lite,1Y,-0.040053906225625546
2026-05-21,Signal-Aware HRP Lite,1Y,-0.040171501544913335
2026-05-22,Signal-Aware HRP Lite,1Y,-0.037547712323989124
2026-05-25,Signal-Aware HRP Lite,1Y,-0.046807689696753974
2026-05-26,Signal-Aware HRP Lite,1Y,-0.03725653908917215
2026-05-27,Signal-Aware HRP Lite,1Y,-0.023446046378780228
2026-05-28,Signal-Aware HRP Lite,1Y,-0.021542771455961285
2026-05-29,Signal-Aware HRP Lite,1Y,-0.024478351546527888
2026-06-01,Signal-Aware HRP Lite,1Y,-0.029704988148799183
2026-06-02,Signal-Aware HRP Lite,1Y,-0.026438050047393302
2026-06-03,Signal-Aware HRP Lite,1Y,-0.017263745552053456
2026-06-04,Signal-Aware HRP Lite,1Y,-0.019286066803359647
2026-06-05,Signal-Aware HRP Lite,1Y,-0.00020488667271245653
2026-06-08,Signal-Aware HRP Lite,1Y,-0.006835514814568233
2026-06-09,Signal-Aware HRP Lite,1Y,-0.0071242989159656656
2026-06-10,Signal-Aware HRP Lite,1Y,-0.0007532612337124434
2026-06-11,Signal-Aware HRP Lite,1Y,-0.007093189447455961
2026-06-12,Signal-Aware HRP Lite,1Y,-0.011711830857308314
2026-06-15,Signal-Aware HRP Lite,1Y,-0.021272778436107975
2026-06-16,Signal-Aware HRP Lite,1Y,-0.01596474157397698
2026-06-17,Signal-Aware HRP Lite,1Y,-0.008334475822682652
2026-06-18,Signal-Aware HRP Lite,1Y,-0.007456867822766
2026-06-19,Signal-Aware HRP Lite,1Y,0.0006815480833921583
2026-06-22,Signal-Aware HRP Lite,1Y,0.002407302663861577
2026-06-23,Signal-Aware HRP Lite,1Y,0.009463409342086893
2026-06-24,Signal-Aware HRP Lite,1Y,0.016822761169634548
2022-09-08,Signal-Aware HRP Lite,3Y,-0.1913874927783754
2022-09-09,Signal-Aware HRP Lite,3Y,-0.194335121127994
2022-09-12,Signal-Aware HRP Lite,3Y,-0.1982650543549549
2022-09-13,Signal-Aware HRP Lite,3Y,-0.18953684421714234
2022-09-14,Signal-Aware HRP Lite,3Y,-0.1921789054326759
2022-09-15,Signal-Aware HRP Lite,3Y,-0.19040432684137576
2022-09-16,Signal-Aware HRP Lite,3Y,-0.18951564743734806
2022-09-19,Signal-Aware HRP Lite,3Y,-0.1846540367963816
2022-09-20,Signal-Aware HRP Lite,3Y,-0.18076726741500915
2022-09-21,Signal-Aware HRP Lite,3Y,-0.17600974663932423
2022-09-22,Signal-Aware HRP Lite,3Y,-0.18100120832038558
2022-09-23,Signal-Aware HRP Lite,3Y,-0.17947543857592274
2022-09-26,Signal-Aware HRP Lite,3Y,-0.17519190071474977
2022-09-27,Signal-Aware HRP Lite,3Y,-0.1717826952887509
2022-09-28,Signal-Aware HRP Lite,3Y,-0.17331120582958803
2022-09-29,Signal-Aware HRP Lite,3Y,-0.1727333244766931
2022-09-30,Signal-Aware HRP Lite,3Y,-0.1728119507714514
2022-10-03,Signal-Aware HRP Lite,3Y,-0.17695877647523517
2022-10-04,Signal-Aware HRP Lite,3Y,-0.18293108562560279
2022-10-05,Signal-Aware HRP Lite,3Y,-0.1824726058886872
2022-10-06,Signal-Aware HRP Lite,3Y,-0.18097895793242702
2022-10-07,Signal-Aware HRP Lite,3Y,-0.17956751796770165
2022-10-10,Signal-Aware HRP Lite,3Y,-0.17704224049396777
2022-10-11,Signal-Aware HRP Lite,3Y,-0.1766779234503304
2022-10-12,Signal-Aware HRP Lite,3Y,-0.17704654158613375
2022-10-13,Signal-Aware HRP Lite,3Y,-0.1806093661967716
2022-10-14,Signal-Aware HRP Lite,3Y,-0.1806428927368966
2022-10-17,Signal-Aware HRP Lite,3Y,-0.18580568424463784
2022-10-18,Signal-Aware HRP Lite,3Y,-0.18620554527987432
2022-10-19,Signal-Aware HRP Lite,3Y,-0.18314027880818262
2022-10-20,Signal-Aware HRP Lite,3Y,-0.1811545150662941
2022-10-21,Signal-Aware HRP Lite,3Y,-0.18413453103182764
2022-10-24,Signal-Aware HRP Lite,3Y,-0.18411941690458344
2022-10-25,Signal-Aware HRP Lite,3Y,-0.1919109771854457
2022-10-26,Signal-Aware HRP Lite,3Y,-0.19480339114470424
2022-10-27,Signal-Aware HRP Lite,3Y,-0.192251389895284
2022-10-28,Signal-Aware HRP Lite,3Y,-0.19364020998584297
2022-10-31,Signal-Aware HRP Lite,3Y,-0.19327446973845142
2022-11-01,Signal-Aware HRP Lite,3Y,-0.19483928276592177
2022-11-02,Signal-Aware HRP Lite,3Y,-0.1921294436557477
2022-11-03,Signal-Aware HRP Lite,3Y,-0.19283807975911782
2022-11-04,Signal-Aware HRP Lite,3Y,-0.19960375444975464
2022-11-07,Signal-Aware HRP Lite,3Y,-0.19765404614886628
2022-11-08,Signal-Aware HRP Lite,3Y,-0.19429363090611917
2022-11-09,Signal-Aware HRP Lite,3Y,-0.18573171465507055
2022-11-10,Signal-Aware HRP Lite,3Y,-0.19416936949349028
2022-11-11,Signal-Aware HRP Lite,3Y,-0.19496502095761215
2022-11-14,Signal-Aware HRP Lite,3Y,-0.1916744369715202
2022-11-15,Signal-Aware HRP Lite,3Y,-0.19333558213083335
2022-11-16,Signal-Aware HRP Lite,3Y,-0.19039356718301104
2022-11-17,Signal-Aware HRP Lite,3Y,-0.19044493060724998
2022-11-18,Signal-Aware HRP Lite,3Y,-0.1901231349828807
2022-11-21,Signal-Aware HRP Lite,3Y,-0.18711579610409879
2022-11-22,Signal-Aware HRP Lite,3Y,-0.1895370996554444
2022-11-23,Signal-Aware HRP Lite,3Y,-0.1922260799989548
2022-11-24,Signal-Aware HRP Lite,3Y,-0.19282157094572794
2022-11-25,Signal-Aware HRP Lite,3Y,-0.19326356679371837
2022-11-28,Signal-Aware HRP Lite,3Y,-0.1893713766688907
2022-11-29,Signal-Aware HRP Lite,3Y,-0.18779778443056383
2022-11-30,Signal-Aware HRP Lite,3Y,-0.19166379113662457
2022-12-01,Signal-Aware HRP Lite,3Y,-0.1912650927616646
2022-12-02,Signal-Aware HRP Lite,3Y,-0.19153735632778024
2022-12-05,Signal-Aware HRP Lite,3Y,-0.1871778519057805
2022-12-06,Signal-Aware HRP Lite,3Y,-0.18535566525305902
2022-12-07,Signal-Aware HRP Lite,3Y,-0.1788055006675935
2022-12-08,Signal-Aware HRP Lite,3Y,-0.1804536755204793
2022-12-09,Signal-Aware HRP Lite,3Y,-0.18133948221595575
2022-12-12,Signal-Aware HRP Lite,3Y,-0.17932144363457092
2022-12-13,Signal-Aware HRP Lite,3Y,-0.18360956605155532
2022-12-14,Signal-Aware HRP Lite,3Y,-0.18182787118526256
2022-12-15,Signal-Aware HRP Lite,3Y,-0.17953176986116626
2022-12-16,Signal-Aware HRP Lite,3Y,-0.17676048191655247
2022-12-19,Signal-Aware HRP Lite,3Y,-0.17515355143041855
2022-12-20,Signal-Aware HRP Lite,3Y,-0.17539294221760615
2022-12-21,Signal-Aware HRP Lite,3Y,-0.17296120348676358
2022-12-22,Signal-Aware HRP Lite,3Y,-0.17194541072957792
2022-12-23,Signal-Aware HRP Lite,3Y,-0.17120577001592396
2022-12-26,Signal-Aware HRP Lite,3Y,-0.17482366219204382
2022-12-27,Signal-Aware HRP Lite,3Y,-0.1734896184006336
2022-12-28,Signal-Aware HRP Lite,3Y,-0.16907518992234039
2022-12-29,Signal-Aware HRP Lite,3Y,-0.16565629706628693
2022-12-30,Signal-Aware HRP Lite,3Y,-0.16318184434495997
2023-01-02,Signal-Aware HRP Lite,3Y,-0.16283536848911595
2023-01-03,Signal-Aware HRP Lite,3Y,-0.15973702549707025
2023-01-04,Signal-Aware HRP Lite,3Y,-0.15922707746079356
2023-01-05,Signal-Aware HRP Lite,3Y,-0.1516595307573807
2023-01-06,Signal-Aware HRP Lite,3Y,-0.1538556890993128
2023-01-09,Signal-Aware HRP Lite,3Y,-0.15393417096813988
2023-01-10,Signal-Aware HRP Lite,3Y,-0.1630132645531266
2023-01-11,Signal-Aware HRP Lite,3Y,-0.16249013468245055
2023-01-12,Signal-Aware HRP Lite,3Y,-0.16828351573266387
2023-01-13,Signal-Aware HRP Lite,3Y,-0.1714422012968393
2023-01-16,Signal-Aware HRP Lite,3Y,-0.17299310119891098
2023-01-17,Signal-Aware HRP Lite,3Y,-0.17573073450238041
2023-01-18,Signal-Aware HRP Lite,3Y,-0.17787744872069466
2023-01-19,Signal-Aware HRP Lite,3Y,-0.18603713449838621
2023-01-20,Signal-Aware HRP Lite,3Y,-0.1934354825382114
2023-01-23,Signal-Aware HRP Lite,3Y,-0.19829412763739507
2023-01-24,Signal-Aware HRP Lite,3Y,-0.1917959788676049
2023-01-25,Signal-Aware HRP Lite,3Y,-0.19487713817032515
2023-01-26,Signal-Aware HRP Lite,3Y,-0.19349336757057367
2023-01-27,Signal-Aware HRP Lite,3Y,-0.19392314481901374
2023-01-30,Signal-Aware HRP Lite,3Y,-0.19082800868596794
2023-01-31,Signal-Aware HRP Lite,3Y,-0.2128138801584829
2023-02-01,Signal-Aware HRP Lite,3Y,-0.20891608982276466
2023-02-02,Signal-Aware HRP Lite,3Y,-0.21400780905334504
2023-02-03,Signal-Aware HRP Lite,3Y,-0.2503844627012546
2023-02-06,Signal-Aware HRP Lite,3Y,-0.23531317949251784
2023-02-07,Signal-Aware HRP Lite,3Y,-0.260529897518031
2023-02-08,Signal-Aware HRP Lite,3Y,-0.2517616607336095
2023-02-09,Signal-Aware HRP Lite,3Y,-0.2560989500528612
2023-02-10,Signal-Aware HRP Lite,3Y,-0.24562546171569188
2023-02-13,Signal-Aware HRP Lite,3Y,-0.2501380183884856
2023-02-14,Signal-Aware HRP Lite,3Y,-0.2541122757837553
2023-02-15,Signal-Aware HRP Lite,3Y,-0.24668410942459618
2023-02-16,Signal-Aware HRP Lite,3Y,-0.24212842259212874
2023-02-17,Signal-Aware HRP Lite,3Y,-0.23725949280682634
2023-02-20,Signal-Aware HRP Lite,3Y,-0.24292797974954095
2023-02-21,Signal-Aware HRP Lite,3Y,-0.23916003367726013
2023-02-22,Signal-Aware HRP Lite,3Y,-0.23856686258739135
2023-02-23,Signal-Aware HRP Lite,3Y,-0.24197266571640896
2023-02-24,Signal-Aware HRP Lite,3Y,-0.2343236555699897
2023-02-27,Signal-Aware HRP Lite,3Y,-0.23540183038874507
2023-02-28,Signal-Aware HRP Lite,3Y,-0.22197338040436465
2023-03-01,Signal-Aware HRP Lite,3Y,-0.2245083409328581
2023-03-02,Signal-Aware HRP Lite,3Y,-0.22050792439310296
2023-03-03,Signal-Aware HRP Lite,3Y,-0.22080452036439646
2023-03-06,Signal-Aware HRP Lite,3Y,-0.22233088836913018
2023-03-07,Signal-Aware HRP Lite,3Y,-0.22202952931633813
2023-03-08,Signal-Aware HRP Lite,3Y,-0.21880219634309261
2023-03-09,Signal-Aware HRP Lite,3Y,-0.22212949268821225
2023-03-10,Signal-Aware HRP Lite,3Y,-0.21679493426243357
2023-03-13,Signal-Aware HRP Lite,3Y,-0.21729646389947654
2023-03-14,Signal-Aware HRP Lite,3Y,-0.22279552766471578
2023-03-15,Signal-Aware HRP Lite,3Y,-0.22470784860575366
2023-03-16,Signal-Aware HRP Lite,3Y,-0.2224897990429633
2023-03-17,Signal-Aware HRP Lite,3Y,-0.22167240427244272
2023-03-20,Signal-Aware HRP Lite,3Y,-0.2197444532815087
2023-03-21,Signal-Aware HRP Lite,3Y,-0.2198104414250699
2023-03-22,Signal-Aware HRP Lite,3Y,-0.21400929414778758
2023-03-23,Signal-Aware HRP Lite,3Y,-0.20757324763077145
2023-03-24,Signal-Aware HRP Lite,3Y,-0.21101340506432065
2023-03-27,Signal-Aware HRP Lite,3Y,-0.21400789103854878
2023-03-28,Signal-Aware HRP Lite,3Y,-0.2159982090322421
2023-03-29,Signal-Aware HRP Lite,3Y,-0.2174936606497675
2023-03-30,Signal-Aware HRP Lite,3Y,-0.21995007521715926
2023-03-31,Signal-Aware HRP Lite,3Y,-0.21856504898375229
2023-04-03,Signal-Aware HRP Lite,3Y,-0.213206056311251
2023-04-04,Signal-Aware HRP Lite,3Y,-0.22143183043286285
2023-04-05,Signal-Aware HRP Lite,3Y,-0.22293482149222577
2023-04-06,Signal-Aware HRP Lite,3Y,-0.22302215151762095
2023-04-07,Signal-Aware HRP Lite,3Y,-0.2213143133962725
2023-04-10,Signal-Aware HRP Lite,3Y,-0.22532707618398917
2023-04-11,Signal-Aware HRP Lite,3Y,-0.21568853686953604
2023-04-12,Signal-Aware HRP Lite,3Y,-0.21620928444438614
2023-04-13,Signal-Aware HRP Lite,3Y,-0.21658421352918045
2023-04-14,Signal-Aware HRP Lite,3Y,-0.22211280861459404
